id,language,variant,domain,subdomain,task_type,customer_intent,customer_tone,agent_tone,channel,difficulty,instruction,input,output,meta_requires_escalation,meta_contains_pii,meta_synthetic,meta_source_type,intent_classification
lusosupport_pt_004495,pt,pt-PT,subscriptions,order_status,email_reply,order_status,calm,professional,web_form,easy,Escreve um e-mail de resposta em pt-PT — área: subscrições e planos. Tom: profissional.,Mensagem do cliente: Podem informar-me sobre a situação da encomenda que efectuei?,"Exmo(a). Sr(a).,

Agradecemos o seu contacto.

Informamos que a sua encomenda [número] se encontra actualmente em trânsito e a entrega está prevista para [data]. Pode acompanhar o estado em tempo real através do link de tracking em anexo.

Com os melhores cumprimentos,
[Nome da Empresa]",False,False,True,template_generated,"{'intent': 'order_status', 'confidence': 0.9127}"
lusosupport_pt_004496,pt,pt-PT,subscriptions,order_status,faq_answer,delivery_delay,frustrated,empathetic,chat,easy,Responde à questão do cliente sobre subscrições e planos em português de Portugal.,Mensagem do cliente: Já estou à espera há demasiado tempo — este atraso é inadmissível.,"Em caso de atraso na entrega, pode verificar o estado no link de tracking ou contactar o suporte. Se a encomenda não chegar no prazo de 7 dias após a data prevista, tem direito a reembolso integral.",True,False,True,template_generated,"{'intent': 'delivery_delay', 'confidence': 0.9025}"
lusosupport_pt_004497,pt,pt-PT,ecommerce,password_reset,urgency_classification,password_reset,calm,formal,chat,easy,Avalia a urgência da mensagem do cliente sobre comércio electrónico e retorna JSON.,Mensagem do cliente: Gostaria de redefinir a minha palavra-passe — como procedo?,"{""urgency"": ""high"", ""reason"": ""A impossibilidade de acesso constitui urgência e requer resposta imediata."", ""escalate"": true}",False,False,True,template_generated,"{'intent': 'password_reset', 'confidence': 0.936}"
lusosupport_pt_004498,pt,pt-PT,ecommerce,feature_question,email_reply,technical_issue,informal,concise,phone_transcript,hard,"Elabora uma resposta de e-mail com tom conciso para o cliente, em pt-PT.","Mensagem do cliente: Olá, a aplicação não funciona bem.","Caro/a cliente,

Recebemos a sua comunicação sobre o problema técnico e estamos a trabalhar na resolução.

Como medida imediata, sugerimos limpar a cache do browser e tentar novamente. Se o problema persistir, a nossa equipa técnica contactará por telefone nas próximas horas.

Atenciosamente,
[Nome da Empresa]",False,False,True,template_generated,"{'intent': 'technical_issue', 'confidence': 0.628}"
lusosupport_pt_004499,pt,pt-PT,saas,seller_buyer_dispute,response_generation,escalation_request,calm,concise,phone_transcript,hard,Responde ao cliente sobre a sua questão de software e plataformas digitais com um tom conciso e linguagem clara.,Mensagem do cliente: Gostaria de falar com um supervisor ou responsável da equipa.,"A sua situação foi escalada para a equipa de supervisão. Um gestor de conta entrará em contacto consigo hoje, no período da tarde. Lamentamos o transtorno causado.",True,False,True,template_generated,"{'intent': 'escalation_request', 'confidence': 0.6434}"
lusosupport_pt_004500,pt,pt-PT,telecom,password_reset,rewrite_professional,password_reset,informal,empathetic,chat,easy,Reescreve a mensagem de forma profissional.,"Mensagem do cliente: Ok, preciso de repor a palavra-passe.","Venho solicitar a reposição da palavra-passe da minha conta, pois não estou a conseguir aceder com as credenciais actuais.",False,False,True,template_generated,"{'intent': 'password_reset', 'confidence': 0.9856}"
lusosupport_pt_004501,pt,pt-PT,saas,invoice_clarification,summarization,complaint,calm,professional,chat,hard,Resume o problema do cliente de forma concisa.,Mensagem do cliente: Tenho uma reclamação formal a apresentar — como procedo?,O cliente reporta uma experiência negativa e solicita que o assunto seja tratado com urgência.,True,False,True,template_generated,"{'intent': 'complaint', 'confidence': 0.7851}"
lusosupport_pt_004502,pt,pt-PT,travel,refund_status,summarization,booking_cancellation,formal,concise,web_form,medium,"Elabora um resumo breve da mensagem do cliente, em português europeu, para arquivo interno.",Mensagem do cliente: Venho solicitar o cancelamento da reserva ao abrigo das condições contratadas.,O cliente pretende cancelar uma reserva e questiona as condições de reembolso aplicáveis.,False,False,True,template_generated,"{'intent': 'booking_cancellation', 'confidence': 0.9167}"
lusosupport_pt_004503,pt,pt-PT,marketplace,seller_buyer_dispute,next_action_suggestion,escalation_request,confused,professional,phone_transcript,hard,Descreve os próximos passos que o agente deve seguir para tratar este pedido de marketplace.,Mensagem do cliente: Não sei qual é o processo de escalada para situações complexas.,"1. Notificar o supervisor responsável da situação.
2. Fornecer ao supervisor o histórico completo do caso.
3. Confirmar ao cliente o tempo de resposta (máx. 4 horas).
4. Monitorizar até à resolução.",True,False,True,template_generated,"{'intent': 'escalation_request', 'confidence': 0.6326}"
lusosupport_pt_004504,pt,pt-PT,telecom,renewal_question,faq_answer,change_plan,formal,reassuring,web_form,medium,Responde a esta pergunta frequente de telecomunicações em português europeu de forma directa.,Mensagem do cliente: Solicito a alteração do plano actual para o plano superior disponível.,Pode alterar o plano em qualquer momento através da área de cliente. Upgrades são aplicados de imediato; downgrades entram em vigor no próximo ciclo de faturação.,False,False,True,template_generated,"{'intent': 'change_plan', 'confidence': 0.7958}"
lusosupport_pt_004505,pt,pt-PT,saas,payment_failure,next_action_suggestion,payment_failure,formal,professional,phone_transcript,hard,"Lista as acções que o agente deve tomar para resolver a questão de software e plataformas digitais, em pt-PT.",Mensagem do cliente: Requeiro esclarecimento sobre o motivo da recusa do pagamento efectuado.,"1. Analisar o log de pagamento para identificar o erro.
2. Sugerir ao cliente que contacte o banco emissor.
3. Disponibilizar link para nova tentativa de pagamento.
4. Confirmar quando o pagamento for concluído com sucesso.",False,False,True,template_generated,"{'intent': 'payment_failure', 'confidence': 0.8086}"
lusosupport_pt_004506,pt,pt-PT,travel,booking_change,rewrite_professional,booking_change,confused,formal,chat,easy,"Reformula a mensagem do cliente de forma clara e profissional, adequada para envio pelo chat.",Mensagem do cliente: Não sei se posso alterar a reserva sem custos adicionais.,"Solicito a modificação dos dados da reserva efectuada, nomeadamente a alteração da data de [data actual] para [nova data].",False,False,True,template_generated,"{'intent': 'booking_change', 'confidence': 0.9403}"
lusosupport_pt_004507,pt,pt-PT,subscriptions,delivery_delay,next_action_suggestion,order_status,calm,empathetic,web_form,easy,Sugere os próximos passos para resolver este pedido de subscrições e planos de forma empático.,Mensagem do cliente: Podem informar-me sobre a situação da encomenda que efectuei?,"1. Pesquisar a encomenda no sistema com o número fornecido pelo cliente.
2. Verificar o estado actual junto do parceiro logístico.
3. Fornecer ao cliente o link de tracking activo.
4. Se houver atraso, escalar para equipa de logística.",False,False,True,template_generated,"{'intent': 'order_status', 'confidence': 0.9828}"
lusosupport_pt_004508,pt,pt-PT,travel,booking_change,rewrite_professional,booking_change,calm,professional,phone_transcript,easy,"Reformula a mensagem do cliente de forma clara e profissional, adequada para envio pelo telefone.",Mensagem do cliente: Gostaria de alterar a data da minha reserva — é possível?,Venho solicitar a alteração da minha reserva n.º [número] para a data de [nova data]. Agradeço confirmação da disponibilidade e eventuais custos adicionais.,False,False,True,template_generated,"{'intent': 'booking_change', 'confidence': 0.9629}"
lusosupport_pt_004509,pt,pt-PT,ecommerce,invoice_clarification,urgency_classification,complaint,urgent,concise,email,hard,Determina o nível de urgência desta mensagem de cliente e indica se requer escalamento.,Mensagem do cliente: Necessito de resolução imediata para a situação alvo de reclamação.,"{""urgency"": ""high"", ""reason"": ""A situação tem potencial de impacto reputacional se não for tratada com urgência."", ""escalate"": true}",True,False,True,template_generated,"{'intent': 'complaint', 'confidence': 0.7965}"
lusosupport_pt_004510,pt,pt-PT,travel,payment_failure,faq_answer,payment_failure,frustrated,concise,chat,hard,"Fornece uma resposta clara à pergunta do cliente sobre viagens e reservas, em pt-PT.",Mensagem do cliente: Tentei efectuar o pagamento várias vezes e continua a falhar — ridículo!,"Pagamentos recusados podem ocorrer por: dados incorrectos do cartão, limite insuficiente, ou recusa do banco emissor. Verifique os dados do cartão e tente novamente. Se persistir, contacte o seu banco ou utilize outro método de pagamento.",True,False,True,template_generated,"{'intent': 'payment_failure', 'confidence': 0.7676}"
lusosupport_pt_004511,pt,pt-PT,subscriptions,delivery_delay,response_generation,order_status,calm,empathetic,web_form,easy,"Como agente de apoio de subscrições e planos, redige uma resposta empático ao cliente pelo formulário web.",Mensagem do cliente: Gostaria de consultar o estado de entrega da minha encomenda.,"Agradecemos o seu contacto. Para verificar o estado da sua encomenda, precisamos do número de encomenda ou do endereço de e-mail utilizado na compra. Assim que tivermos essa informação, fornecemos uma actualização imediata.",False,False,True,template_generated,"{'intent': 'order_status', 'confidence': 0.9656}"
lusosupport_pt_004512,pt,pt-PT,subscriptions,billing_question,urgency_classification,billing_question,frustrated,formal,web_form,medium,"Avalia a urgência do pedido de subscrições e planos e retorna JSON com urgency, reason e escalate.",Mensagem do cliente: Já é a terceira fatura com erros — isto é inaceitável!,"{""urgency"": ""medium"", ""reason"": ""A questão de cobrança pode gerar insatisfação se não for respondida atempadamente."", ""escalate"": false}",True,False,True,template_generated,"{'intent': 'billing_question', 'confidence': 0.8836}"
lusosupport_pt_004513,pt,pt-PT,travel,invoice_request,faq_answer,duplicate_charge,urgent,reassuring,chat,hard,Elabora uma resposta de FAQ para viagens e reservas que responda directamente à dúvida do cliente.,Mensagem do cliente: Necessito do reembolso da cobrança duplicada com urgência.,"Se detectou uma cobrança duplicada, contacte o suporte com as referências das duas transacções. Após confirmação, o reembolso é processado no prazo de 5 a 10 dias úteis para o meio de pagamento original.",True,False,True,template_generated,"{'intent': 'duplicate_charge', 'confidence': 0.7376}"
lusosupport_pt_004514,pt,pt-PT,subscriptions,duplicate_charge,email_reply,duplicate_charge,frustrated,concise,phone_transcript,hard,Escreve um e-mail de resposta em pt-PT — área: subscrições e planos. Tom: conciso.,Mensagem do cliente: Já é a segunda vez que me cobram em duplicado — isto é inaceitável.,"Caro/a cliente,

Acusamos a recepção da sua comunicação sobre a cobrança em duplicado.

Estamos a verificar os registos de pagamento com urgência. Assim que confirmarmos a duplicação, o reembolso será processado de imediato. Agradecemos a sua paciência.

Atenciosamente,
[Nome da Empresa]",True,False,True,template_generated,"{'intent': 'duplicate_charge', 'confidence': 0.7935}"
lusosupport_pt_004515,pt,pt-PT,marketplace,account_access,next_action_suggestion,password_reset,urgent,professional,chat,easy,Indica as acções recomendadas para o agente responder a esta questão com um tom profissional.,Mensagem do cliente: É urgente — estou bloqueado da conta e preciso de aceder já.,"1. Confirmar o endereço de e-mail associado à conta.
2. Acionar o processo de recuperação de palavra-passe.
3. Confirmar que o cliente recebeu o e-mail.
4. Acompanhar até ao acesso bem-sucedido.",True,False,True,template_generated,"{'intent': 'password_reset', 'confidence': 0.9698}"
lusosupport_pt_004516,pt,pt-PT,billing_accounts,account_access,rewrite_professional,account_access,informal,formal,chat,medium,Reescreve a mensagem de forma profissional.,"Mensagem do cliente: Olá, não consigo entrar na conta — ajudem-me?",Venho informar que não me é possível aceder à minha conta de utilizador. Solicito que verifiquem a situação e procedam ao desbloqueio com urgência.,False,False,True,template_generated,"{'intent': 'account_access', 'confidence': 0.8874}"
lusosupport_pt_004517,pt,pt-PT,saas,cancel_subscription,next_action_suggestion,cancel_subscription,frustrated,professional,chat,medium,Sugere os próximos passos para o agente de suporte de software e plataformas digitais resolver este pedido.,Mensagem do cliente: Já tentei cancelar três vezes e o sistema não deixa — isto é ridículo!,"1. Informar o cliente sobre o que acontece após o cancelamento (acesso até ao fim do período).
2. Confirmar a intenção de cancelamento.
3. Processar o pedido no sistema.
4. Enviar e-mail de confirmação com resumo.",True,False,True,template_generated,"{'intent': 'cancel_subscription', 'confidence': 0.8829}"
